customerid,orderid,rank_id
2120015,14912092,1
2120021,14488021,1
2120038,16019744,1
2120056,14759825,1
2120058,15383765,1
2120058,15718757,2
2120090,14672860,1
2120090,16082146,2
2120091,15892736,1
2120091,16151155,2
2120092,16042677,1
2120092,16128997,2
2120092,16226392,3
2120092,16398729,4
2120092,16541483,5
2120092,16595810,6
2120093,15142602,1
2120094,14461865,1
2120094,16174220,2
2120094,16428636,3
2120094,16650221,4
2120094,16721062,5
2120094,16883151,6
2120097,14549201,1
2120097,15005722,2
2120105,15091902,1
2120105,15401763,2
2120120,14596666,1
2120123,14731741,1
2120124,17118545,1
2120128,14670911,1
2120134,15685564,1
2120136,15824299,1
2120142,16573576,1
2120142,17498360,2
2120144,15834524,1
2120145,14474390,1
2120155,15160551,1
2120155,16593902,2
2120155,17259202,3
2120156,16272755,1
2120163,15146324,1
2120169,14466414,1
2120169,14585976,2
2120169,14670611,3
2120169,14881588,4
2120169,14934777,5
2120169,15049790,6
2120169,15197345,7
2120169,15334715,8
2120169,15727529,9
2120169,16625844,10
2120169,16658674,11
2120169,16689162,12
2120169,17017228,13
2120169,17064921,14
2120169,17211148,15
2120169,17245178,16
2120169,17381192,17
2120171,14467598,1
2120173,14704585,1
2120173,15725180,2
2120173,16481369,3
2120174,14508219,1
2120175,14580126,1
2120183,14480244,1
2120184,14473254,1
2120184,14782377,2
2120184,14846894,3
2120184,15099850,4
2120184,15348070,5
2120184,15606805,6
2120184,16103861,7
2120184,16124478,8
2120184,16175649,9
2120184,16429747,10
2120184,16494813,11
2120184,16628873,12
2120184,17086515,13
2120184,17508919,14
2120186,14462500,1
2120189,14467849,1
2120190,14462958,1
2120190,14463060,2
2120200,14543836,1
2120200,14577898,2
2120200,14578320,3
2120200,14617006,4
2120200,14727537,5
2120200,14876348,6
2120200,15640879,7
2120200,16078383,8
2120200,16149169,9
2120200,16184303,10
2120200,16185747,11
2120200,16317386,12
2120200,16328665,13
2120200,16349607,14
2120200,16388068,15
2120200,16393618,16
2120200,16396865,17
2120200,16414150,18
2120200,16446133,19
2120200,16721782,20
2120200,16723384,21
2120211,15196861,1
2120212,15234504,1
2120218,15305038,1
2120218,16072788,2
2120223,14468082,1
2120223,14634889,2
2120230,14704097,1
2120234,14486202,1
2120234,14961817,2
2120234,15168353,3
2120234,15363870,4
2120234,15926601,5
2120234,16840873,6
2120237,15617341,1
2120237,15751615,2
2120237,15784108,3
2120237,15981640,4
2120237,16022428,5
2120237,16291897,6
2120237,16418472,7
2120237,16688931,8
2120237,16910986,9
2120237,17012940,10
2120237,17464592,11
2120242,14716508,1
2120242,14776851,2
2120242,14935140,3
2120242,15516073,4
2120242,17387023,5
2120244,14473365,1
2120255,14469591,1
2120257,14461623,1
2120257,14772308,2
2120257,14772871,3
2120257,16135676,4
2120258,14552159,1
2120258,14603931,2
2120258,14631209,3
2120261,14462850,1
2120269,14654184,1
2120269,15917664,2
2120269,16882620,3
2120271,16226144,1
2120272,17125401,1
2120277,14473320,1
2120277,15132525,2
2120278,15299360,1
2120278,16732109,2
2120280,14867192,1
2120281,14462726,1
2120281,14872829,2
2120281,15034827,3
2120281,15258735,4
2120281,15466284,5
2120281,15563056,6
2120281,15602392,7
2120281,15755245,8
2120281,15785790,9
2120281,15857232,10
2120281,16435077,11
2120281,16561624,12
2120281,16623635,13
2120281,16735406,14
2120281,16903870,15
2120281,17080391,16
2120281,17110502,17
2120281,17420983,18
2120282,16850313,1
2120284,14461430,1
2120287,14462791,1
2120287,14480525,2
2120287,15894983,3
2120287,15958687,4
2120287,16111389,5
2120287,16463527,6
2120287,16500235,7
2120287,16864726,8
2120287,16986740,9
2120287,17038599,10
2120298,14461541,1
2120298,14471163,2
2120299,14470398,1
2120299,16106022,2
2120299,16351063,3
2120299,16389796,4
2120299,16481887,5
2120299,17280334,6
2120303,14461614,1
2120306,17108513,1
2120306,17281125,2
2120311,14461544,1
2120312,14647161,1
2120312,15069474,2
2120312,16901488,3
2120312,17033166,4
2120312,17082677,5
2120312,17198841,6
2120312,17340257,7
2120313,14478657,1
2120313,14745309,2
2120313,15674759,3
2120315,14461518,1
2120315,16469561,2
2120315,16933833,3
2120315,17476761,4
2120318,14465527,1
2120318,15152603,2
2120318,15167898,3
2120318,15168422,4
2120318,15275008,5
2120318,16170838,6
2120318,16268811,7
2120318,16268916,8
2120318,16868031,9
2120318,16868401,10
2120319,14461611,1
2120321,14461714,1
2120325,14978228,1
2120325,15516435,2
2120328,15370842,1
2120328,16505320,2
2120328,16796736,3
2120328,16927226,4
2120328,16992522,5
2120328,17164034,6
2120328,17250394,7
2120328,17402750,8
2120329,14495912,1
2120329,14502490,2
2120332,14461826,1
2120337,14532567,1
2120340,14468815,1
2120340,14553019,2
2120340,14959942,3
2120340,15056833,4
2120344,16388348,1
2120344,16866499,2
2120345,14874956,1
2120345,15035490,2
2120345,15720085,3
2120347,14552114,1
2120350,16543359,1
2120351,15478119,1
2120359,14464299,1
2120359,14696270,2
2120361,14497111,1
2120361,15637485,2
2120363,14463985,1
2120367,14461864,1
2120370,15846358,1
2120370,16395678,2
2120370,17051778,3
2120372,14463833,1
2120374,15863663,1
2120376,14463365,1
2120377,14462183,1
2120380,14603948,1
2120385,14465839,1
2120391,16426214,1
2120391,16574750,2
2120393,14474269,1
2120394,14488668,1
2120394,15009670,2
2120394,15832290,3
2120400,14709413,1
2120400,14847750,2
2120400,15737365,3
